time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
6.22,-1.3151,-0.0711,-1.7274,2.172
6.24,-1.6079,-0.5148,-1.663,2.37
6.26,-0.7415,-0.6286,-0.9191,1.338
6.28,0.0846,-0.3087,-0.1778,0.366
6.3,0.9256,0.1682,0.4422,1.039
6.32,1.2902,0.4384,0.3974,1.419
6.34,0.5742,0.8289,0.5098,1.13
6.36,-0.184,0.8422,0.3058,0.915
6.38,-0.746,0.5916,0.5598,1.104
6.4,-1.1915,0.0339,0.7469,1.407
6.42,-1.2905,-0.3312,0.4988,1.423
6.44,-1.3687,-0.345,0.4417,1.479
6.46,-1.1578,-0.2012,0.5111,1.281
6.48,-0.985,0.0325,0.6659,1.189
6.5,-0.8373,0.188,0.8124,1.182
6.52,-0.71,0.0728,0.5967,0.93
6.54,-0.4577,-0.0384,0.309,0.554
6.56,-0.3367,0.2294,0.26,0.483
6.58,-0.4418,0.5621,0.4704,0.856
6.6,-0.7234,0.5672,0.5987,1.097
6.62,-1.112,0.4294,0.7239,1.395
6.64,-1.152,0.2519,0.5076,1.284
6.66,-1.472,-0.0823,-0.4156,1.532
6.68,-0.7906,-0.2853,-0.2519,0.877
6.7,0.6681,-0.0055,0.138,0.682
6.72,1.4777,0.5642,0.2918,1.608
6.74,1.5596,0.5586,0.1732,1.666
6.76,1.3814,-0.0554,0.1492,1.391
6.78,0.6553,-0.3813,0.3146,0.821
6.8,0.3426,-0.481,0.1337,0.605
6.82,1.4333,-0.5549,-0.2906,1.564
6.84,1.9539,-0.8704,-0.8554,2.304
6.86,2.0894,-0.6328,-1.2964,2.539
6.88,0.6302,-0.2855,-1.2011,1.386
6.9,-0.1671,0.1827,-1.5054,1.526
6.92,-0.5006,0.9037,-1.6118,1.914
6.94,-0.2233,1.187,-0.7971,1.447
6.96,0.5112,0.8132,-0.5197,1.092
6.98,1.7794,0.1958,-0.28,1.812
7.0,1.3851,0.1965,-0.4199,1.461
7.02,0.7197,0.0144,-0.2317,0.756
7.04,0.2304,-0.0262,0.3031,0.382
7.06,-0.2422,-0.1074,0.416,0.493
7.08,-0.7498,-0.189,0.3345,0.843
7.1,-0.9777,-0.1623,0.2735,1.028
7.12,-0.8497,-0.243,0.3561,0.953
7.14,-0.9278,-0.4141,0.5891,1.174
7.16,-1.2919,-0.3649,0.5838,1.464
7.18,-1.3787,-0.3268,0.7826,1.619
7.2,-1.4832,-0.187,0.6554,1.632
7.22,-1.4119,-0.0381,0.602,1.535
7.24,-1.4384,0.0153,0.5629,1.545
7.26,-1.5942,-0.2544,0.6304,1.733
7.28,-1.4481,-0.4669,0.5338,1.612
7.3,-1.0589,-0.2743,0.6825,1.289
7.32,-0.9086,0.0524,0.6469,1.117
7.34,-0.8398,0.2047,0.2641,0.904
7.36,-0.4682,0.3383,-0.2819,0.643
7.38,-0.1876,0.3275,-0.4532,0.59
7.4,0.5284,0.0009,-0.5095,0.734
7.42,1.1501,-0.4112,-0.2164,1.24
7.44,1.2633,-0.3634,0.3593,1.363
7.46,1.2727,-0.1225,0.26,1.305
7.48,1.2939,-0.2054,0.0989,1.314
7.5,1.5475,0.1869,-0.5111,1.64
7.52,1.6106,0.86,-0.9875,2.076
7.54,1.2162,0.6072,-1.3077,1.886
7.56,1.152,-0.0994,-0.9381,1.489
7.58,0.6884,-0.5198,-1.0828,1.384
7.6,-0.4997,0.0542,-0.8568,0.993
7.62,-0.8457,0.2771,-0.4484,0.997
7.64,-1.0431,-0.0229,-0.3982,1.117
7.66,-0.8497,-0.6277,-0.5274,1.181
7.68,-0.0914,-1.0188,-0.2613,1.056
7.7,0.4678,-1.0341,0.068,1.137
7.72,0.5857,-0.6838,0.266,0.939
7.74,0.2006,0.0243,0.51,0.549
7.76,0.1265,0.5632,0.5471,0.795
7.78,0.0596,0.5393,0.4784,0.723
7.8,0.1279,0.3296,0.1029,0.368
7.82,0.2177,0.2153,0.1194,0.329
7.84,-0.1048,0.1546,0.2469,0.31
7.86,-0.525,0.232,0.1823,0.602
7.88,-0.7212,0.1681,0.2603,0.785
7.9,-0.7374,0.1999,0.424,0.874
7.92,-0.7249,0.2116,0.7118,1.038
7.94,-0.4589,0.2415,0.8613,1.005
7.96,-0.2926,0.1569,0.6764,0.754
7.98,-0.016,0.1441,0.5446,0.564
8.0,-0.2706,0.2118,0.2637,0.433
8.02,-0.5375,-0.0316,0.1921,0.572
8.04,-0.5898,-0.5924,0.0153,0.836
8.06,-0.3748,-0.5398,0.1272,0.669
8.08,-0.1155,-0.0524,0.3949,0.415
8.1,-0.3667,0.2885,0.2132,0.513
8.12,-0.5724,0.5175,0.1662,0.789
8.14,-0.7529,0.7272,0.0472,1.048
8.16,-1.068,0.8085,0.0337,1.34
8.18,-1.4383,0.8059,0.0846,1.651
8.2,-1.8559,0.6895,0.3364,2.008
8.22,-1.7212,0.27,1.0092,2.013
8.24,-1.5752,-0.3737,1.0739,1.943
8.26,-1.0481,-0.9869,0.9265,1.712
8.28,-0.7384,-1.2561,0.723,1.627
8.3,-0.647,-1.1316,0.7393,1.499
8.32,-0.6874,-1.0872,0.5186,1.387
8.34,-0.544,-0.7984,0.4183,1.053
8.36,-0.4153,-0.0848,0.3387,0.543
8.38,-0.8926,0.6307,0.2771,1.127
8.4,-0.8811,1.0626,0.1654,1.39
8.42,-1.0409,1.2728,-0.1647,1.652
8.44,-1.7855,1.1465,-0.7527,2.251
8.46,-1.6247,0.6337,-0.4387,1.798
8.48,-1.5232,0.2474,-1.1088,1.9
8.5,-0.0427,0.3423,-1.8,1.833
8.52,2.6086,-0.0504,-1.0825,2.825
8.54,4.5286,-1.394,-1.9761,5.134
8.56,3.7863,-1.6382,-1.6613,4.447
8.58,2.5033,-1.3756,-0.3301,2.875
8.6,1.5219,-0.6086,-0.056,1.64
8.62,1.5611,0.7215,-0.1923,1.731
8.64,2.5934,2.1434,-0.4128,3.39
8.66,3.8108,2.7653,-0.2061,4.713
8.68,3.5405,2.0217,-0.7787,4.151
8.7,2.3696,0.1196,-0.5398,2.433
8.72,0.2229,-1.4374,-0.148,1.462
8.74,-1.1544,-1.9139,-0.1664,2.241
8.76,-1.1032,-1.3988,0.5407,1.862
8.78,-1.2566,-0.4154,0.8368,1.566
8.8,-1.6494,0.2618,0.5757,1.767
8.82,-2.1267,0.3867,0.3883,2.196
8.84,-1.8744,0.0986,0.2877,1.899
8.86,-1.7319,-0.1347,0.3625,1.775
8.88,-1.4047,-0.2159,-0.053,1.422
8.9,-0.8188,-0.0576,-0.0654,0.823
8.92,-0.5219,0.57,0.043,0.774
8.94,-0.151,1.0163,0.3487,1.085
8.96,0.1933,0.9363,0.3214,1.009
8.98,-0.3393,0.5394,-0.056,0.64
9.0,-1.5699,-0.0856,-0.0921,1.575
9.02,-2.5243,-0.4887,0.267,2.585
9.04,-2.7415,-0.46,0.4921,2.823
9.06,-2.2816,0.0258,0.4661,2.329
9.08,-1.7177,0.2336,0.7245,1.879
9.1,-1.3116,0.3256,0.7349,1.538
9.12,-1.1125,0.6029,0.0623,1.267
9.14,-0.3871,0.5364,-0.1224,0.673
9.16,0.2115,0.5051,-0.3419,0.646
9.18,0.4815,0.6713,-0.2393,0.86
9.2,0.384,0.9577,0.1846,1.048
9.22,-0.0304,1.0894,-0.0854,1.093
9.24,-0.8381,0.4866,0.3515,1.031
9.26,-1.0537,-0.2035,0.6683,1.264
