time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.1,-0.067,0.1718,0.0382,0.188
5.12,-0.0511,0.1569,0.0627,0.177
5.14,-0.1589,0.1977,0.0757,0.265
5.16,-0.2258,0.1378,-0.0424,0.268
5.18,-0.0372,-0.0134,-0.0945,0.102
5.2,0.0436,-0.1972,0.1019,0.226
5.22,-0.3037,-0.1109,-0.0796,0.333
5.24,-0.2454,-0.0738,-0.0739,0.267
5.26,-0.2007,0.0058,-0.064,0.211
5.28,-0.0629,0.0377,-0.0202,0.076
5.3,0.1168,0.1158,-0.1049,0.195
5.32,0.1121,0.2419,-0.0978,0.284
5.34,0.029,0.3576,-0.0733,0.366
5.36,-0.0388,0.4261,-0.0069,0.428
5.38,-0.1689,0.3786,0.1297,0.434
5.4,-0.0897,0.1618,-0.087,0.204
5.42,-0.2029,0.0095,-0.0988,0.226
5.44,-0.135,0.0514,-0.0464,0.152
5.46,-0.1305,0.1465,-0.0483,0.202
5.48,-0.2144,0.1111,-0.0833,0.255
5.5,-0.0897,-0.0514,-0.065,0.122
5.52,-0.2197,-0.0338,-0.0381,0.226
5.54,-0.1446,-0.0129,-0.0197,0.146
5.56,-0.3355,0.055,-0.0868,0.351
5.58,0.0131,-0.0156,-0.1132,0.115
5.6,-0.0267,0.0046,-0.0529,0.059
5.62,0.0175,-0.0168,-0.0276,0.037
5.64,0.034,0.0467,-0.0822,0.1
5.66,-0.1029,-0.0365,0.0885,0.141
5.68,-0.119,-0.0406,-0.1139,0.17
5.7,-0.1242,0.1305,0.0373,0.184
5.72,-0.1148,0.1303,0.0767,0.19
5.74,-0.0275,0.0415,-0.1299,0.139
5.76,-0.2077,0.0946,-0.0428,0.232
5.78,-0.1398,0.1954,-0.0988,0.26
5.8,-0.103,0.3204,-0.073,0.344
5.82,0.013,0.2101,-0.1697,0.27
5.84,0.0115,0.0812,-0.1814,0.199
5.86,-0.2307,0.011,0.014,0.231
5.88,-0.1178,-0.0819,0.0753,0.162
5.9,-0.2537,-0.0396,-0.0357,0.259
5.92,-0.1037,0.04,-0.0284,0.115
5.94,0.0679,0.1166,-0.0314,0.139
5.96,0.1093,0.1799,-0.0963,0.231
5.98,0.005,0.2532,-0.0559,0.259
6.0,-0.2322,0.1898,0.0614,0.306
6.02,-0.342,-0.0261,0.0792,0.352
6.04,-0.1498,-0.3093,-0.0025,0.344
6.06,0.1076,-0.4567,-0.2016,0.511
6.08,0.2118,-0.3209,-0.3372,0.511
6.1,0.0785,-0.0626,-0.0775,0.127
6.12,-0.1056,0.0029,0.1403,0.176
6.14,-0.3418,0.0766,0.0722,0.358
6.16,-0.2134,-0.0868,0.1472,0.273
6.18,-0.1246,-0.2057,0.0871,0.256
6.2,-0.1384,-0.1977,0.07,0.251
