time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
4.58,-0.111,0.1448,-0.0413,0.187
4.6,-0.0663,0.1364,-0.1149,0.19
4.62,-0.0718,0.1648,-0.1155,0.214
4.64,-0.0799,0.1754,-0.0758,0.207
4.66,-0.0793,0.124,-0.0429,0.153
4.68,-0.08,0.0501,-0.037,0.101
4.7,-0.0512,-0.0556,-0.0005,0.076
4.72,0.0385,-0.0574,-0.0077,0.07
4.74,-0.043,-0.0634,0.048,0.09
4.76,-0.0982,-0.1151,0.0408,0.157
4.78,-0.0056,-0.194,-0.0558,0.202
4.8,-0.0911,-0.0769,-0.0647,0.136
4.82,-0.1207,-0.0106,0.0358,0.126
4.84,-0.1425,0.0866,0.1555,0.228
4.86,-0.1231,0.0946,0.0417,0.161
4.88,-0.0734,0.1026,-0.0079,0.126
4.9,-0.0083,0.0159,-0.0308,0.036
4.92,-0.0717,-0.0704,0.0327,0.106
4.94,-0.0757,-0.1892,0.0573,0.212
4.96,-0.1287,-0.1918,0.1243,0.262
4.98,-0.1195,-0.1512,0.1205,0.227
5.0,-0.1381,-0.1246,0.1281,0.226
5.02,-0.1064,-0.0711,0.0517,0.138
5.04,-0.1218,0.0201,0.0684,0.141
5.06,-0.1349,0.0035,0.0359,0.14
5.08,-0.1179,-0.0032,-0.0012,0.118
5.1,-0.1167,0.0225,0.0193,0.12
5.12,-0.1337,0.0335,0.1124,0.178
5.14,-0.0881,0.0077,0.0019,0.088
5.16,-0.0567,0.0673,-0.0632,0.108
5.18,-0.0413,0.061,-0.0275,0.079
5.2,-0.0664,0.0316,0.0129,0.075
5.22,-0.07,0.0209,0.0872,0.114
5.24,-0.0897,0.0365,0.1039,0.142
5.26,-0.0446,-0.0099,0.0484,0.067
5.28,-0.0546,-0.0572,-0.0503,0.094
5.3,-0.0463,0.0019,-0.0668,0.081
5.32,-0.0968,0.129,-0.1089,0.195
5.34,-0.1083,0.1052,-0.1405,0.206
5.36,-0.0496,0.0425,-0.1594,0.172
5.38,-0.0446,0.0388,-0.1588,0.169
5.4,-0.0721,0.1328,-0.0793,0.171
5.42,-0.1011,0.1378,-0.0564,0.18
5.44,-0.1197,-0.0087,0.0419,0.127
5.46,-0.1904,-0.1594,0.0866,0.263
5.48,-0.1881,-0.1939,0.0507,0.275
5.5,-0.1664,-0.1289,-0.0966,0.232
5.52,-0.0849,0.0254,-0.1816,0.202
5.54,-0.0778,0.069,-0.1821,0.21
5.56,-0.0663,0.0665,-0.0407,0.102
5.58,-0.0259,0.1253,0.0536,0.139
5.6,-0.0654,0.1735,0.0632,0.196
5.62,-0.0977,0.1384,0.0173,0.17
5.64,-0.0882,0.0682,-0.0126,0.112
5.66,-0.0196,-0.0845,0.0314,0.092
5.68,-0.0944,-0.2186,0.0754,0.25
5.7,-0.1227,-0.2378,0.0678,0.276
5.72,-0.1037,-0.0834,0.0261,0.136
5.74,-0.0977,0.0048,0.046,0.108
5.76,-0.1314,0.0448,0.1113,0.178
5.78,-0.1415,-0.0357,0.1242,0.192
5.8,-0.0694,-0.1553,0.0646,0.182
5.82,-0.0415,-0.1895,0.038,0.198
5.84,-0.0871,-0.0853,0.0168,0.123
5.86,-0.1177,0.0209,-0.0538,0.131
5.88,-0.0829,0.0155,-0.0789,0.115
5.9,-0.0703,-0.0235,-0.0324,0.081
5.92,-0.1164,-0.1009,-0.0303,0.157
5.94,-0.119,-0.0042,0.0363,0.124
5.96,-0.1681,0.0837,0.0527,0.195
5.98,-0.1204,0.1615,-0.0071,0.202
6.0,-0.1308,0.1581,-0.0505,0.211
6.02,-0.0873,0.107,-0.0884,0.164
6.04,-0.0695,0.0935,-0.0951,0.15
6.06,-0.0626,0.0284,-0.0517,0.086
6.08,-0.0589,0.041,-0.0009,0.072
6.1,-0.0675,0.0646,-0.0668,0.115
6.12,-0.0666,0.0614,0.0327,0.096
6.14,-0.0965,0.0163,0.047,0.109
6.16,-0.0666,-0.0299,0.0425,0.084
6.18,-0.1115,-0.0331,0.0587,0.13
6.2,-0.113,-0.0453,0.0213,0.124
6.22,-0.068,-0.054,0.0052,0.087
6.24,-0.0784,-0.0701,0.0047,0.105
6.26,-0.0867,-0.0612,-0.0017,0.106
6.28,-0.0964,-0.0351,0.0305,0.107
6.3,-0.116,-0.004,-0.0095,0.116
6.32,-0.0564,-0.0373,0.0126,0.069
6.34,-0.0692,-0.0581,0.0349,0.097
6.36,-0.0688,-0.1055,0.0482,0.135
6.38,-0.1452,-0.0431,0.1023,0.183
6.4,-0.0752,-0.0544,0.0104,0.093
6.42,-0.1444,0.0313,0.0211,0.149
6.44,-0.17,0.074,-0.0152,0.186
6.46,-0.0613,-0.0017,-0.0008,0.061
6.48,-0.0393,-0.039,-0.0373,0.067
6.5,-0.0243,-0.0857,-0.0922,0.128
6.52,-0.0655,-0.0495,-0.0648,0.105
6.54,-0.0875,-0.0282,0.0341,0.098
6.56,-0.1011,0.0142,0.0523,0.115
6.58,-0.1433,0.0723,0.0103,0.161
6.6,-0.1634,0.1359,0.0631,0.222
6.62,-0.1134,-0.0165,-0.0699,0.134
6.64,-0.1251,-0.0358,0.025,0.133
6.66,-0.0664,0.0028,-0.0108,0.067
6.68,-0.0984,0.0279,-0.0271,0.106
6.7,-0.1148,0.0362,-0.0128,0.121
6.72,-0.1286,0.0787,-0.0608,0.163
6.74,-0.0644,0.0623,-0.0817,0.121
6.76,-0.0753,0.0555,-0.0039,0.094
6.78,-0.0946,0.004,0.0229,0.097
6.8,-0.0999,0.0037,-0.0325,0.105
6.82,-0.088,0.0382,0.0121,0.097
6.84,-0.09,0.0394,-0.0021,0.098
6.86,-0.07,-0.0179,-0.0653,0.097
6.88,-0.0788,-0.0492,0.0027,0.093
6.9,-0.135,-0.0439,0.0254,0.144
6.92,-0.0619,-0.0809,0.0401,0.109
6.94,-0.0526,-0.0347,-0.0305,0.07
6.96,-0.0542,0.0071,-0.0496,0.074
6.98,-0.092,0.0554,-0.0103,0.108
7.0,-0.085,0.0142,-0.03,0.091
7.02,-0.1262,-0.0046,0.0457,0.134
7.04,-0.097,-0.024,0.0222,0.102
7.06,-0.1028,-0.0381,0.0325,0.114
7.08,-0.1468,-0.0042,0.0127,0.147
7.1,-0.1205,-0.0063,0.0497,0.13
7.12,-0.0876,-0.0615,-0.0069,0.107
7.14,-0.0644,-0.0324,0.0518,0.089
7.16,-0.1227,0.012,0.0166,0.124
7.18,-0.1009,0.0386,0.0255,0.111
7.2,-0.0836,0.0059,-0.058,0.102
7.22,-0.0797,0.0344,-0.0551,0.103
7.24,-0.1296,0.0246,-0.0049,0.132
7.26,-0.0643,0.0161,-0.0447,0.08
7.28,-0.0995,0.0451,-0.0098,0.11
7.3,-0.1288,0.011,0.0159,0.13
7.32,-0.0909,-0.0271,0.0093,0.095
7.34,-0.0913,-0.0218,-0.0038,0.094
7.36,-0.1327,-0.0099,0.0342,0.137
7.38,-0.1168,-0.0414,0.0508,0.134
7.4,-0.1197,0.0246,0.0241,0.125
7.42,-0.1197,0.0307,-0.0008,0.124
7.44,-0.1021,0.0167,-0.008,0.104
7.46,-0.0942,0.0081,-0.0312,0.1
7.48,-0.0738,0.0064,-0.0557,0.093
7.5,-0.1141,0.0143,0.0126,0.116
7.52,-0.0951,-0.0217,0.0013,0.098
7.54,-0.059,-0.0111,0.0026,0.06
7.56,-0.0848,0.0449,-0.0005,0.096
7.58,-0.1277,0.0658,0.0226,0.145
7.6,-0.0896,0.0077,0.0096,0.09
7.62,-0.1041,-0.016,0.0104,0.106
7.64,-0.0827,-0.0151,0.0033,0.084
7.66,-0.1029,-0.0076,0.0311,0.108
7.68,-0.1083,-0.0043,0.0112,0.109
7.7,-0.0964,-0.0512,0.0153,0.11
7.72,-0.0803,-0.0262,0.0554,0.101
7.74,-0.0853,-0.0352,-0.0065,0.092
7.76,-0.0926,0.0013,0.0393,0.101
7.78,-0.0908,-0.0495,0.0296,0.108
7.8,-0.0868,-0.0346,0.0342,0.099
7.82,-0.092,-0.0105,-0.0315,0.098
7.84,-0.1011,0.0069,-0.0048,0.101
7.86,-0.1059,0.0041,0.0039,0.106
7.88,-0.1036,-0.0044,0.0051,0.104
7.9,-0.1064,0.0167,0.0153,0.109
7.92,-0.1058,0.0123,-0.0153,0.108
7.94,-0.0762,0.0117,-0.0375,0.086
7.96,-0.0604,0.0489,-0.0406,0.088
7.98,-0.0476,0.0018,-0.0254,0.054
8.0,-0.0906,0.0276,-0.0047,0.095
8.02,-0.1106,0.0145,0.0311,0.116
8.04,-0.1032,-0.001,0.0219,0.106
8.06,-0.1168,0.0196,0.0021,0.118
8.08,-0.0875,0.0011,0.0344,0.094
8.1,-0.0706,-0.0335,-0.0317,0.084
8.12,-0.0655,-0.0792,0.044,0.112
8.14,-0.1162,-0.0272,0.0322,0.124
8.16,-0.1112,-0.0044,0.0067,0.112
8.18,-0.0653,-0.0251,-0.0011,0.07
8.2,-0.0777,-0.0845,0.0347,0.12
8.22,-0.0952,-0.0961,0.0585,0.147
8.24,-0.1256,0.0517,0.0761,0.156
8.26,-0.127,0.0824,-0.0068,0.152
8.28,-0.0644,0.0677,-0.118,0.15
8.3,-0.0996,0.0421,-0.0567,0.122
8.32,-0.1514,0.0479,0.0999,0.188
8.34,-0.1164,-0.0159,0.0584,0.131
8.36,-0.0804,0.0007,0.0169,0.082
8.38,-0.0527,0.0084,-0.0306,0.061
8.4,-0.0846,0.0301,-0.0522,0.104
8.42,-0.0977,-0.0009,0.0329,0.103
8.44,-0.1006,-0.0386,0.0415,0.115
8.46,-0.1038,0.0101,0.0118,0.105
8.48,-0.0823,0.0274,0.0272,0.091
8.5,-0.0824,0.0035,0.0247,0.086
8.52,-0.1072,-0.0513,0.0381,0.125
8.54,-0.0771,-0.0446,0.0459,0.1
8.56,-0.0835,-0.0355,0.0512,0.104
8.58,-0.0777,-0.0422,0.0336,0.095
8.6,-0.076,-0.04,0.0107,0.087
8.62,-0.097,0.0423,0.0287,0.11
8.64,-0.1131,0.0551,-0.0425,0.133
8.66,-0.1172,0.0597,-0.0385,0.137
