time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
5.14,-1.7127,0.2132,0.8903,1.942
5.16,-2.1051,-0.1717,0.9381,2.311
5.18,-1.9652,-0.2103,1.0496,2.238
5.2,-1.6867,-0.0214,0.8908,1.908
5.22,-1.3399,0.0756,0.8169,1.571
5.24,-0.9355,-0.0485,0.6882,1.162
5.26,-0.5217,-0.1137,0.4507,0.699
5.28,-0.366,0.0213,0.2777,0.46
5.3,-0.1802,0.2052,0.3265,0.426
5.32,-0.4748,0.3569,0.516,0.787
5.34,-1.074,0.2739,0.5715,1.247
5.36,-1.2721,-0.0759,-0.0642,1.276
5.38,-0.3266,-0.2838,-0.3526,0.558
5.4,0.4288,-0.1008,0.2783,0.521
5.42,0.9931,0.4039,0.4232,1.153
5.44,1.6473,0.3498,0.2748,1.706
5.46,1.4521,-0.1719,0.1924,1.475
5.48,0.9174,-0.302,0.3262,1.019
5.5,0.4156,0.3374,-0.509,0.739
5.52,1.8172,0.7862,-0.2738,1.999
5.54,2.695,0.2955,-0.142,2.715
5.56,2.1237,-0.2044,-1.0907,2.396
5.58,1.0605,-0.9104,-1.1946,1.839
5.6,0.227,-1.4223,-1.4671,2.056
5.62,-1.0059,-0.828,-2.4401,2.766
5.64,-1.4097,0.3262,-2.3018,2.719
5.66,-1.0673,1.5222,-1.0763,2.148
5.68,0.345,1.8838,0.1645,1.922
5.7,0.8108,1.5129,0.4498,1.774
5.72,1.0413,0.7462,0.2682,1.309
5.74,1.1099,-0.1112,0.0416,1.116
5.76,0.855,-0.6599,-0.2229,1.103
5.78,0.6102,-0.5789,0.0161,0.841
5.8,-0.2106,-0.3371,0.6829,0.79
5.82,-1.0247,-0.1055,1.1286,1.528
5.84,-1.6462,-0.1226,1.2846,2.092
5.86,-1.967,-0.3052,1.0701,2.26
5.88,-1.9764,-0.4967,1.0969,2.314
5.9,-1.3718,-0.7502,0.9678,1.839
5.92,-1.1174,-0.3571,0.7414,1.388
5.94,-0.9578,0.1305,0.9902,1.384
5.96,-0.8625,0.4485,1.1952,1.541
5.98,-0.8739,0.3663,1.0948,1.448
6.0,-0.8974,-0.1398,0.7474,1.176
6.02,-0.7727,-0.4049,0.7646,1.16
6.04,-1.1804,-0.5898,0.495,1.409
6.06,-1.2698,-0.4042,-0.4244,1.398
6.08,-0.7616,0.0481,-0.4233,0.873
6.1,0.9608,0.4694,-0.5671,1.21
6.12,2.7457,0.2369,-0.3792,2.782
6.14,3.1693,0.3343,-0.3031,3.201
6.16,2.3849,0.4751,-0.1183,2.435
6.18,1.9224,-0.0646,0.0424,1.924
6.2,1.8122,-1.44,-0.9436,2.5
6.22,2.6247,-0.5589,-3.0996,4.1
6.24,2.9903,-0.2348,-3.2422,4.417
6.26,2.4966,0.5053,-1.92,3.19
6.28,-0.2088,1.039,-1.0296,1.478
6.3,-1.8791,0.7666,-0.3,2.052
6.32,-2.7499,-0.3203,0.2032,2.776
6.34,-3.2762,-1.0521,0.6424,3.5
6.36,-2.025,-1.1346,1.1929,2.61
6.38,-0.0606,-1.0452,0.8584,1.354
6.4,1.1231,-0.6833,0.2099,1.331
6.42,1.4093,-0.3648,-0.0132,1.456
6.44,0.6811,0.2707,0.4546,0.862
6.46,0.0117,0.3898,0.8883,0.97
6.48,-0.4065,0.0938,0.7477,0.856
6.5,-0.5436,0.0254,0.7303,0.911
6.52,-0.8514,0.0079,0.515,0.995
6.54,-0.8368,0.0741,0.3928,0.927
6.56,-0.787,0.1039,0.7052,1.062
6.58,-0.6334,0.0464,1.057,1.233
6.6,-0.8114,0.2962,1.2643,1.531
6.62,-1.062,0.5485,0.9892,1.552
6.64,-1.1143,0.6239,0.7257,1.469
6.66,-1.0129,0.5074,0.2177,1.154
6.68,-0.8686,0.2954,0.0867,0.922
6.7,-0.3041,-0.1649,0.4559,0.572
6.72,-0.1864,-0.3356,0.1231,0.403
6.74,-0.7233,-0.2001,-0.9809,1.235
6.76,0.0469,-0.0791,-0.0674,0.114
6.78,0.4352,0.6785,0.1436,0.819
6.8,0.7096,0.6678,-0.2841,1.015
6.82,1.0332,-0.0273,-0.0382,1.034
6.84,0.7789,-0.3254,0.2326,0.876
6.86,0.4972,0.3451,-0.8019,1.005
6.88,3.1802,0.1846,-0.4196,3.213
6.9,4.0333,-0.4243,-1.1654,4.22
6.92,3.138,-0.7259,-1.7799,3.68
6.94,1.3859,-1.079,-1.3035,2.187
6.96,-0.048,-0.8671,-1.4208,1.665
6.98,-0.7853,-0.6423,-1.0801,1.482
7.0,-1.8207,0.2369,-1.2344,2.212
7.02,-1.8493,1.3105,-0.8938,2.436
7.04,-0.544,1.7055,-0.0495,1.791
7.06,0.3905,1.4533,0.0669,1.506
